node_id_from	node_id_to	length
314704741	314704832	16.709730
175834238	175834247	16.710798
175859480	175859482	16.713248
175859392	175859400	16.713499
678133024	678133025	16.716125
130736779	130737062	16.719949
314704541	314704707	16.724545
175176282	175176283	16.726797
176914751	359195227	16.731285
176124570	176124581	16.731521
242908750	242908754	16.731580
242970310	242970316	16.747239
316008789	316008850	16.750638
242350138	242350141	16.751950
242970298	242970355	16.752930
314704558	314704653	16.753272
316008777	316008818	16.753862
242970602	242970620	16.759102
105692724	105692728	16.764884
242970245	242970336	16.765018
242960572	242960599	16.776031
3820355	3820358	16.779712
314811444	706649205	16.782046
315844759	315844804	16.782070
175176434	175176482	16.785483
175834253	175834334	16.790531
177084193	177084215	16.792068
130737143	130737289	16.810283
163725069	163725071	16.813190
130736760	130736829	16.817779
175859507	175859556	16.818736
149441033	149441079	16.823049
315882718	315882795	16.825595
176124507	176124509	16.827138
315856294	315856303	16.834580
150800798	150800835	16.835539
175176302	175176306	16.838861
177084045	177084104	16.840159
130738451	130738469	16.848083
242970203	242970329	16.854403
316045051	316045187	16.855435
130736371	130736435	16.862552
176124637	176124640	16.867931
176124636	176124722	16.872363
315260795	315260797	16.876348
314704616	314704783	16.880326
177083364	177083432	16.881942
163725062	163725071	16.882921
148554156	680334126	16.884980
177083513	177083594	16.891554
314704692	314704862	16.895275
242970239	242970298	16.896830
316045212	316045334	16.899601
105329127	105329241	16.899618
177084006	177084035	16.900374
103706169	158384243	16.900500
316012452	316012453	16.900616
316045193	316045323	16.916695
678132994	678132995	16.917377
316634934	316635092	16.921948
316047965	316048086	16.923373
316635135	316635183	16.924817
165318274	165318278	16.936769
177084320	177084336	16.940542
130737227	130737350	16.942074
177083795	177083836	16.943167
56144290	2787147367	16.944132
242970217	242970234	16.952270
175834188	175834207	16.954366
678133015	678133016	16.956186
242970241	242970257	16.959218
176124477	176124480	16.968487
348500745	348500746	16.982997
105692679	105692684	16.985957
177083604	177083674	16.988136
105305420	174874650	16.988155
105692684	105692689	16.994143
316045309	316045434	16.999696
175366560	175366598	17.002740
316045326	316045415	17.004263
314704598	314705119	17.005508
130736939	130737022	17.009836
175859311	175859316	17.026924
175837165	175837207	17.028732
174874685	174874690	17.028955
242960513	242960554	17.030812
316008842	316008874	17.035863
177084188	177084209	17.036093
316015903	316015945	17.036686
175834293	175834305	17.051161
174568242	174568243	17.052167
130736405	130736465	17.052962
242350151	242350158	17.055808
175836995	175837009	17.057528
3820356	3820358	17.059296
314704601	314704763	17.073626
314704733	314704902	17.080737
175859449	175859451	17.085372
243390124	1306308165	17.087781
316634991	316635019	17.092681
316008787	316008863	17.094272
175366593	175366596	17.098154
177083577	177083640	17.103701
242970612	242970622	17.107022
177083949	177083984	17.109715
177083783	177083823	17.110163
177083328	177083404	17.110336
177083590	177083591	17.111239
315844829	315844838	17.115350
176124277	176124288	17.122145
242970323	242970359	17.125331
242970287	242970303	17.141375
245018993	245019052	17.150404
316635013	316635072	17.153160
177084280	177084301	17.153358
678133023	678133024	17.153417
258488757	258488760	17.155546
316045078	316045431	17.157233
177084192	177084214	17.158027
177083216	177084552	17.158848
242935879	242935885	17.163420
175837046	175837053	17.168401
243461277	841726793	17.168516
243256349	243256352	17.169521
175834212	175834221	17.169728
176124301	176124303	17.170322
243256330	243256338	17.171824
315844735	315844785	17.171996
243390127	243390148	17.176715
243256298	243256331	17.176877
243390115	243390135	17.177680
316008823	316008874	17.179330
130737081	130737227	17.183732
4238207	4238209	17.183973
245018999	245019060	17.187894
315256856	315256859	17.188763
174744067	174744070	17.193092
130736782	130737066	17.193723
105591389	105591431	17.195898
315844764	315844805	17.195954
175176452	175176467	17.197937
1453376336	1453376337	17.197972
315844709	315844737	17.199336
130736286	130736363	17.200582
177084219	177084274	17.200882
315844868	315844949	17.204264
316047939	316048033	17.205074
315260752	315260759	17.207675
175859473	175859477	17.208977
207219963	207219969	17.212724
316635028	316635059	17.219007
175859427	1306094511	17.225507
176124472	176124474	17.227592
245018945	245019006	17.230161
316045084	316045435	17.237328
175176255	175176266	17.238945
176124263	176124266	17.240831
243254243	243254250	17.246382
243390129	243390151	17.246738
207219978	207219984	17.247730
177083310	177132800	17.249631
316046645	316046669	17.250216
316046563	316046642	17.252152
177084147	177084182	17.259030
175837032	175837120	17.261263
179425742	179425753	17.266741
314704531	314705062	17.270231
130737243	130737358	17.274496
316635022	316635048	17.279758
175834143	175834167	17.285015
176124296	176124298	17.286076
242970380	242970390	17.286935
314704977	314705074	17.290369
316045218	316045308	17.295726
130736440	130736509	17.299036
175176375	175176376	17.299530
130738669	130738711	17.303691
315268573	315268580	17.304005
315268627	315268630	17.307039
315882699	315882783	17.310204
176124663	176124667	17.314897
177083150	177083854	17.319019
314704978	314705075	17.320223
242970339	242970395	17.321246
175859577	175859614	17.323076
316047916	316048087	17.326950
157144662	157144672	17.331680
146876407	146876409	17.332154
243390088	243390105	17.339075
242922545	242922546	17.339096
130737098	130737261	17.342467
316634952	316634966	17.348541
105573545	105573593	17.349393
315260757	315260828	17.349780
316634988	316635112	17.353002
315256838	315256840	17.359419
130736905	130737368	17.363701
175837024	175837038	17.368761
314704556	314705087	17.373116
177084194	177084216	17.374752
130737188	130737192	17.375083
315844847	315844863	17.378911
3378550	3378557	17.380586
130737038	130737046	17.391769
177083975	177084026	17.404401
130736340	130736414	17.406144
242970209	242970276	17.416494
176124402	176124408	17.418706
316008779	316008821	17.421283
315268598	315268601	17.423729
316045178	316045313	17.424312
175837092	175837101	17.426486
174874549	174874558	17.427758
243390219	243390378	17.429031
315844733	315844762	17.434124
316046676	316046710	17.437221
316046582	316046625	17.438311
177084377	177084537	17.438596
177084433	177084441	17.439453
177083779	177083885	17.445238
130738543	130738549	17.446013
315268575	315268608	17.461897
177083176	177084582	17.466564
316634998	316635042	17.470875
130736807	130737093	17.472125
130736544	130736956	17.472429
316634949	316635222	17.473668
722624804	722624805	17.474929
140152784	174874682	17.478488
177083801	177083872	17.481767
175366577	175366583	17.481825
314704862	314704958	17.484598
130737112	130737118	17.489468
130736677	130736714	17.489739
177083807	177083879	17.492817
316045133	316045404	17.494580
245018986	245019051	17.495990
105305275	139605415	17.496541
175859493	176124295	17.498084
245018951	245018981	17.500948
130736827	130736855	17.500987
175834314	175834343	17.502770
163725054	316346638	17.505129
175366603	175366606	17.506946
316008774	316008790	17.512705
175837098	175837106	17.513965
315856351	315856360	17.515913
175834132	175834147	17.517565
176124277	1306128882	17.518350
206886582	206886585	17.529692
174744049	174744052	17.530665
242970296	242970346	17.531382
316635085	316635102	17.531440
314704985	314705143	17.547337
314704620	314705144	17.547470
678133033	678133034	17.549001
242917509	242917511	17.550601
174874502	174874519	17.553596
174874725	3224558013	17.557345
176124386	176124388	17.558940
175837102	175837110	17.571316
130737039	130737047	17.572440
242201791	242201793	17.572978
242970350	242970392	17.575289
175834265	175834272	17.575439
177083834	177083899	17.576649
175834260	175834267	17.581715
242199355	242199364	17.583433
242199357	242199371	17.583572
176124174	176124672	17.585418
177083322	177083347	17.589244
177084086	177084122	17.589805
130736505	130736616	17.590433
179425746	179425748	17.592032
130738390	130738428	17.593912
175859656	175859668	17.594860
316008822	316008884	17.599334
177084316	177084332	17.601078
130736548	130736967	17.607017
177083395	177083422	17.607106
191402709	191402850	17.609612
177083380	177083383	17.610448
243256312	243256341	17.610948
315268606	315268614	17.612151
314704678	314824446	17.614756
175834226	175834237	17.616969
152696550	152696555	17.617231
314704483	314705019	17.621499
316045256	316045352	17.625247
314705038	314705129	17.627116
177083270	177083312	17.630464
316008798	316008872	17.637193
175837088	175837097	17.640199
148909285	680334128	17.640882
314704936	314704983	17.643601
315260754	315260826	17.648400
316046628	316046657	17.648758
177083200	177083249	17.649455
175176458	175176491	17.653516
175834169	175834184	17.655143
175859631	175859638	17.660292
176124563	176124567	17.661438
315844716	315844745	17.663363
174744064	678078679	17.664408
314704986	314705144	17.667192
722624788	722624789	17.669927
315268557	315268590	17.672755
130736229	130736298	17.679455
315844902	315844925	17.679611
163725058	163725060	17.682188
175859313	175859319	17.682509
105305371	105305478	17.683182
242970235	242970248	17.684309
175837057	175837064	17.685948
315898336	315898357	17.689582
105305545	105305587	17.691520
242908746	242908760	17.697557
130737264	130737283	17.700077
316634995	316635076	17.701115
314704477	314705015	17.702420
175859323	175859667	17.704556
176124237	176124271	17.710042
177084120	177084157	17.710544
314704474	314705013	17.712327
1262658279	1262658280	17.713559
209677422	209677466	17.718507
316634989	316635017	17.725680
314704695	314704796	17.732074
315844860	315844884	17.732499
130738587	130738592	17.733943
242970604	242970617	17.735956
207217224	207217253	17.742782
161985831	161985846	17.746773
243390401	243390423	17.747882
315844753	315844780	17.751964
316045246	316045337	17.752004
245018939	245018975	17.753114
242199275	242199276	17.758161
245019005	245019048	17.760504
1306306200	1306306201	17.762111
315844840	315848898	17.767351
316008783	316008869	17.770424
177084419	177084426	17.775242
316635093	316635209	17.776602
175859441	175859443	17.776997
315268626	315268654	17.778311
175859566	175859568	17.784666
176124227	176124229	17.792602
176124505	176124522	17.793189
175837030	175837118	17.794675
175837167	175837173	17.795993
314704723	314705027	17.799473
177083184	177083237	17.813309
165318260	165318333	17.814472
130738630	130738673	17.814699
314704501	314705036	17.815133
316047944	316048008	17.819683
177083564	177083845	17.820131
176124688	176124697	17.820317
177084113	177084155	17.820864
176124588	176124594	17.824505
314704882	314705040	17.827644
242350097	242350146	17.832056
316045121	316045427	17.833360
105692699	1306140705	17.837104
176124591	176124603	17.837583
105573607	105573614	17.839226
175836969	175836992	17.839276
242199309	242199312	17.846681
314824445	1306295665	17.847842
316015933	316015948	17.848245
316045221	316045347	17.848745
316635024	316635052	17.851076
316046598	316046685	17.851400
314704501	314704605	17.854210
316045237	316045331	17.857054
177083973	177084024	17.859708
130736555	130736772	17.863334
242970232	242970258	17.871647
314704567	314705094	17.872860
176124650	1304967374	17.872946
175837031	175837119	17.879503
242350154	2498391313	17.880037
177083236	177083329	17.883685
243390162	243390216	17.885575
314704607	314704772	17.888383
175837065	175837076	17.889185
130736509	130736620	17.890004
175366595	175366600	17.891031
177083263	177083266	17.895239
130736780	130737063	17.900951
175176227	1306299509	17.902582
245018977	245019016	17.903108
176124328	176124331	17.903769
316635012	316635051	17.906219
678133020	678133021	17.906252
130737037	130737045	17.906419
316346648	316346670	17.907298
316046606	316046634	17.910816
316634943	316635211	17.914204
242199339	242199341	17.916895
175836945	175837073	17.919771
175859674	175859676	17.922125
174874659	174874664	17.924014
314704540	314704705	17.924662
130736277	130736311	17.926018
175834213	175834222	17.926238
316046561	316046734	17.927018
316045119	316045424	17.928042
1303406175	1303406176	17.928550
